id;text;emotion;lan;domain
23109;"অনেক ভালো হবে।
";joy;BN;news_video
23110;"oi. news and dream r hbe Bd jnno to durer katha. Churi korai to government kull paitese na😜😜😜😜😜😜
";disgust;RN;news_video
23120;"সরকার অনেক কিছু করে তবে তা কবে নাগাত করে তা যানেনা
";disgust;BN;news_video
23126;"ভাই পুরান ডাকাকে কবে নাগিদ ডিজিটাল সহরে পরিনত করবেন ৷ত্রটাকি ইহজনমে সম্বব৷
";none;BN;news_video
23140;"dekha jak ki hope for the
";none;RN;news_video
23146;"শুধু টাকা ব্যয় করলে হবেনা, তা বাস্তবায়ন করতে হবে। তাই আপনারা যতো যন্ত্র লাগান, তা যত্ন ও ব্যবহারও নিস্চিত করতে হবে। তাই আসুন আগে এসবটা খেয়াল করি, তারপর আগাই। ধন্যবাদ
";anger;BN;news_video
23146;"শুধু টাকা ব্যয় করলে হবেনা, তা বাস্তবায়ন করতে হবে। তাই আপনারা যতো যন্ত্র লাগান, তা যত্ন ও ব্যবহারও নিস্চিত করতে হবে। তাই আসুন আগে এসবটা খেয়াল করি, তারপর আগাই। ধন্যবাদ
";disgust;BN;news_video
23147;"ভাল এই হবে
";joy;BN;news_video
23171;"Ekta Kana o bojhe ei news ta ekta bullshit news.
";disgust;RN;news_video
23185;"Good news
";joy;EN;news_video
23197;"valo me plz
";none;RN;news_video
23210;"যত দিন রাস্তা ফুটপাত দখল থাকবে,fitness হীন গাড়ি তএ লোকাল গাড়ি parking করে যাএি তুলবে ততোদিন যানজোট intelligent machine বসাইয়া কোন লাভ কেউ
";disgust;BN;news_video
23223;"if we want the government and our name is bangli itself and do not understand its good
";none;EN;news_video
23232;"Anisul huq sir ke onek miss
";sad;RN;news_video
23233;"borojor hole 1 year vlo thakbe tarpor aysob system nosto joia jaibo ar camera gula churi hoia ar amni holo
";disgust;RN;news_video
23256;"কিরে তারিখ দিলি ১৪/২/১৮ কিন্তু খবর তো ১/৪/১৫ তারিখের। কত ভিউছ লাগবে তোর ???
";anger;BN;news_video
23256;"কিরে তারিখ দিলি ১৪/২/১৮ কিন্তু খবর তো ১/৪/১৫ তারিখের। কত ভিউছ লাগবে তোর ???
";surprise;BN;news_video
23270;"tomar anda hocce sagoler bacca chokhe dekhona ki hocce gorar anda naki tomar anda???oh sorry tomar to anda e nay tomi ki bojba andar gorotto.
";anger;RN;news_video
23270;"tomar anda hocce sagoler bacca chokhe dekhona ki hocce gorar anda naki tomar anda???oh sorry tomar to anda e nay tomi ki bojba andar gorotto.
";anger;RN;news_video
23279;"Oscar Mamun
";none;EN;news_video
23279;"Oscar Mamun
";none;EN;news_video
23292;"ভাই এই বয়েজ টা কি মানুষের নাকি চিকার বাচ্চার
";disgust;BN;news_video
23298;"Md:Mirage
";none;EN;news_video
23300;"দেশের বাড়ি গড় কোথা তোমার. এইটা কি ধরনের ভাষায় কথাবার্তা বলছো বাবু
";none;BN;news_video
23335;"kausik das, I agree with you. But government will not come up with this the way, are you from Kolkata?
";none;EN;news_video
23360;"It's Ok toi to mofij abal
";anger;EN;news_video
23362;"tobe metro rail ta matir niche hole bhalo
";none;EN;news_video
23371;"Rafi Khan হায়রে কপাল মোনদো চোখ থাকিতে/????????
";sad;BN;news_video
23390;"যানজট অনেক কমবে। এমন আরো ৪-৫ টি মেট্রো এর কাজ হাতে নেয়া দরকার। আশাকরি গাবতলি টু গুলশান/ভাটারা মেট্রো এর কাজ শুরু হবে।
";none;BN;news_video
23415;"এইগুলা রাজাকার ছাড়া কিছুই না, নাইলে নিজের দেশকে এভাবে অপমান করত না
";anger;BN;news_video
23415;"এইগুলা রাজাকার ছাড়া কিছুই না, নাইলে নিজের দেশকে এভাবে অপমান করত না
";disgust;BN;news_video
23434;"চাঁদ তারা কি হবে ?
";none;BN;news_video
23442;"শেখ হাসিনাকে ফেণীবাসীর অভিনদন REPLY
";joy;BN;news_video
23460;"খুব আমার চ্যানেল দেখার আমন্ত্রণ
";none;BN;report_video
23477;"I am agree to this comment but would like to suggest UGC to close those so called private universities after inhabilliate their students for quality higher education. All should watch the famous private university of KISS and KIIT University of Bhubaneswar, Odisha in India founded by Dr. Achyut Samanta.
";none;EN;report_video
23479;"কোন আবাল এইসব রিপোর্ট বানায়!!!
";disgust;BN;report_video
23502;"এই খানকির জন্মা , কুরআনের তাফসীর বই কিভাবে সন্দেহজনক বই হতে পারে???? ।
";anger;BN;report_video
23526;"Emon shob university r report korse jegular naam ow shune nai kew :D parle top university gula nia report kore dekhan !!!
";surprise;RN;report_video
23530;"you should change this title. because all private varsity are not same.
";disgust;EN;report_video
23535;"এই গাধার বাচ্চা তোর পরিচয় অার বংশ পরিচয় নিয়া সন্দেহ হয়। জাতীয় বিশ্ববিদ্যালয় কি তোরে পুটকি মারছে?? পাবলিকের পরেই, অাল্পের জন্য বাদ পড়া মেধাবীরা জাতীয় তে পড়ে। দেখিস না প্রতিবছর জাতীয় থেকে বিসিএস পায়, ৩৬ তম তে ১৩ তম জাতীয় থেকে। ঢাকা, কবি নজরুল, তীতুমীর, কারমাইকেল, ভিক্টোরীয়া, এম সি, সিটি সহ দেশের নাম করা কলেজ গুলা কি খারাপ নাকি?? অসভ্য মুর্খ। মনে তো হয় না তোর কোন নিজস্ব পরিচয় অাছে।
";anger;BN;report_video
23535;"এই গাধার বাচ্চা তোর পরিচয় অার বংশ পরিচয় নিয়া সন্দেহ হয়। জাতীয় বিশ্ববিদ্যালয় কি তোরে পুটকি মারছে?? পাবলিকের পরেই, অাল্পের জন্য বাদ পড়া মেধাবীরা জাতীয় তে পড়ে। দেখিস না প্রতিবছর জাতীয় থেকে বিসিএস পায়, ৩৬ তম তে ১৩ তম জাতীয় থেকে। ঢাকা, কবি নজরুল, তীতুমীর, কারমাইকেল, ভিক্টোরীয়া, এম সি, সিটি সহ দেশের নাম করা কলেজ গুলা কি খারাপ নাকি?? অসভ্য মুর্খ। মনে তো হয় না তোর কোন নিজস্ব পরিচয় অাছে।
";disgust;BN;report_video
23548;"Shadikul Islam , although I m a student of public engineering university . I would like to say some private university's students r more intelligent the public university.
";none;EN;report_video
23557;"samrat rohan
";none;EN;report_video
23571;"nsu . uiu . aiub. ewu . iub eigula ki morsilo black listed university gulu niya binodon ditesen .
";none;RN;report_video
23601;"oasis rio ভিডিও নিয়ে লিখতে হলে আলাদা কমেন্ট করতাম ব্রো। রিপ্লাই দিতাম নাহ। 😂
";none;RN;report_video
23627;"Vaii brac nsu aust to private ader ki obostha????
";none;RN;report_video
23628;"why you always go to the black listed university?
";surprise;EN;report_video
23628;"why you always go to the black listed university?
";disgust;EN;report_video
23667;"Some girls are very sexy
";none;EN;report_video
23689;"😁😁😁😁😁😁👌👌👌
";joy;RN;report_video
23697;"আমরা বিদেশে এসে লানচিত হই, আর বিদেশিরা আমাদের দেশেই আমাদের লানচিত করে, তাহলে কোথাই আমরা আর আমাদের দেশ???
";disgust;BN;report_video
23697;"আমরা বিদেশে এসে লানচিত হই, আর বিদেশিরা আমাদের দেশেই আমাদের লানচিত করে, তাহলে কোথাই আমরা আর আমাদের দেশ???
";sad;BN;report_video
23712;"aidi j banaisos lab da ki hoise amr heda hoise
";anger;RN;report_video
23712;"aidi j banaisos lab da ki hoise amr heda hoise
";disgust;RN;report_video
23714;"Kutar bacca ra Maran agulara
";anger;RN;report_video
23727;"Alcohol should be legal in these types of restaurant because foreigners dine here. If we want tourism then we have to accept it.
";none;EN;report_video
23741;"Tomader desher kichu hbena
";disgust;RN;report_video
23805;"Illegal people are very Danger for us.
";fear;EN;report_video
23807;"Never knew Bangladesh is another Pakisthan. Disgrace for the Bengali community
";disgust;EN;report_video
23809;"egula Bangladeshi bondo kuri Dewa hook
";none;RN;report_video
23811;"কোন দেশে আছি রে ভাই। পুলিশ বাল ফালাতে পারেনা।আর বিদেশে অনুমতি ছাড়া কিছুই করতে পারেনা।তা না হলে জেল।
";disgust;BN;report_video
23813;"GIRLS open Holy Bath IN
";none;EN;report_video
23818;"hahaha,,jemon prosashon temon onnai,pulish cailei sob pare,asa kori tara seta korbe
";disgust;RN;report_video
23833;"Nice symbol for the news .a CROW!!!! media people are like Crows!
";disgust;EN;report_video
23848;"Watched the whole video? This is about the ones that didn't have licence to sell while some of the ones that did sold to authorized buyers.
";anger;EN;report_video
23848;"Watched the whole video? This is about the ones that didn't have licence to sell while some of the ones that did sold to authorized buyers.
";disgust;EN;report_video
23850;"Dirty shits
";disgust;EN;report_video
23876;"this shit only happens in
";anger;EN;report_video
23905;"there is a disease in society with people with numb skull in comments section.
";disgust;EN;report_video
23917;"oder country tay agulo
";none;EN;report_video
23921;"hhahahahah poor bangali
";joy;RN;report_video
23925;" ruma :P
";none;RN;report_video
23926;"Bengali chele meyera ki ai rokom bidehider sathe party korte ase na ki tara alcohol kinte pai bole aisob resturant der dhorse oi korean resturante skirt pora waitress der ke diye ki dekor babsa korano hoi?
";disgust;RN;report_video
23930;"this is bangladesh!!!
";surprise;EN;report_video
23938;"bangladesh is shit from ass of pakistan and india
";disgust;EN;report_video
23956;"According to me problem with bangladesh is that although they are free from pakistan in 26 March 1971 but they are not free for ISLAM. pakistani are not the big problem but ISLAM is which they don't understand yet.
";surprise;EN;report_video
23968;"Dutch club tah Kon tah
";none;RN;report_video
23976;"বাংলাদেশে উপরে ফিটফাট ভীতরে সদরঘাট। দুনিয়ার আকাম কুকাম, দুর্নীতিতে ভরা আর এল্কোহল খাইলেই জাত যায়। তাছাড়া রেস্টুরেন্ট এ খাওয়ারত বিদেশী কাস্টোমারদের জিজ্ঞাসাবাদ করার অধিকার এই প্রতিবেদক কোত্থেকে পেল??!! বা** ফেলতে আর জ্যামের মধ্যে বসে থাকার জন্য বিদেশীরা এখানে আসবে?? আমি হইলে এই ক্যামেরামেনের পাছায় দুইটা লাত্থি দিতাম।
";anger;BN;report_video
23976;"বাংলাদেশে উপরে ফিটফাট ভীতরে সদরঘাট। দুনিয়ার আকাম কুকাম, দুর্নীতিতে ভরা আর এল্কোহল খাইলেই জাত যায়। তাছাড়া রেস্টুরেন্ট এ খাওয়ারত বিদেশী কাস্টোমারদের জিজ্ঞাসাবাদ করার অধিকার এই প্রতিবেদক কোত্থেকে পেল??!! বা** ফেলতে আর জ্যামের মধ্যে বসে থাকার জন্য বিদেশীরা এখানে আসবে?? আমি হইলে এই ক্যামেরামেনের পাছায় দুইটা লাত্থি দিতাম।
";disgust;BN;report_video
24003;"Aldrin Malakar Good observation. Well said.
";none;EN;report_video
24052;"Centaur Priest If the Bangladeshi people wants Alcohol Banned its up to them And them Only!
";surprise;EN;report_video
24052;"Centaur Priest If the Bangladeshi people wants Alcohol Banned its up to them And them Only!
";none;EN;report_video
24062;"BEN RDRX hahaha ;)
";joy;RN;report_video
24070;"I support you,,you are right,,thanks,,I want to say them something like that
";joy;EN;report_video
24081;"Montasir Abedin I'm not hindu, you illiterate village fool. Are you able to construct a sentence without vulgar language?
";anger;EN;report_video
24082;"you fucking donkey dickhead how dear you fucking say this you dont have any idea what you are saying you peace of shit fuck you.
";anger;EN;report_video
24096;"Cigarette is worse but the stupid madrasa educated village idiots won't say anything about that.
";anger;EN;report_video
24098;"It's a serious problem and Im worried for the future of Bangladesh. Indian parents are sending their children to school to learn about physics, biology, chemistry, astrology and Bangla parents are sending their children to madrasa to memorise the Quran. Bangladesh will always stay poor, our progress is held back by the islamist and madrasa educators.
";disgust;EN;report_video
24102;"But you don't agree that Islam has done nothing but bad for Bangladesh. Is there any good thing Bangladesh has gained from Islam?
";none;EN;report_video
24105;"Not pay
";none;EN;report_video
24107;"BOTH are HARAM nd FORBIDDEN in ISLAM nd HARMFULL for health education ignorant shit
";anger;EN;report_video
24132;"Actually its something
";none;EN;report_video
24143;"Annoying Introvert stupid who told you that in Egypt drinking alcohol is stupid guy there is lequir card made by government of Egypt above than 23 years old man can hold a card and drink as much as he can no religion barr on them
";anger;EN;report_video
24167;"babostha naowa dorkar
";none;EN;report_video
24179;"kutta gulare maira des tke ber kora boroo mati te daria amader sahosik sangbadik der k
";disgust;RN;report_video
24192;"কর্মকর্তাগুলানরা সকাল-বিকাল থাপড়ান উচিৎ, এরা বলতেছে অনুমতি নাই তাহলে তার তদারকি এরা কেন করতেছে না? আরেকটা ইস্যু হল বিদেশীরা মদ বা অ্যালকোহলকে খারাপ কিছু মনে করে না- বাইরের দেশে বাঙ্গালী মুসলিমরা যে রকম হালাল মাংস খুঁজে এবং সেটা খাওয়া তাদের অধিকার মনে করে বিদেশীদের জন্যও অ্যাালকোহল অনেক একই রকম। দেশে ভিনদেশী নাগরিকরা থাকতে হলে তাদের জন্য সেই ধরনের ব্যবস্থাও থাকতে হবে, তবে সব কিছুই আইনানুযায়ী হতে হবে। বার বা বিদেশী রেস্তুরেন্ট সিস্টেমেটিক ভাবে গড়তে দিতে হবে যাতে লাভ বা ট্যাক্স সরকার পায়- দুর্নিতিগ্রস্থ কর্মচারিরা না।
";anger;BN;report_video
24199;"Top Tech you clearly haven't read a journalism investigation
";none;EN;report_video
24239;"Centaur Priest Thik amader desher manush pura
";none;RN;report_video
24254;"+abdullah abdurrahman hey you son of isis. Don't you compare with Islam and alcohol. your father Islamic Arabic Peoples drinking everyday lots of alcohol. And you are talking about Islam. fuck you gonngy motherfucker.
";anger;EN;report_video
24275;"Centaur Priest oie duustuu radical chele ti kisu bujtesena ( ͡° ͜ʖ ͡°)
";none;EN;report_video
24277;"bd geek right
";none;EN;report_video
24278;"idiot they don't even have lisence
";anger;EN;report_video
24279;"কেও বলতে পারবে না সে পুরোপুরি ভাল
";none;BN;report_video
24281;"চোরের কাছে কি বিচার পাওয়া যাবে
";anger;BN;report_video
24281;"চোরের কাছে কি বিচার পাওয়া যাবে
";disgust;BN;report_video
24310;"You're right
";none;EN;talkshow_video
24315;"true, true, true
";none;EN;talkshow_video
24330;"tnq u sir
";none;EN;talkshow_video
24360;"স্যার অসাধারণ যুক্তি দিয়ে কথা বলেন।।।।
";none;BN;talkshow_video
24363;"৩য় মাত্রা খুব ভালো অনুষ্ঠান কারন এটা জিল্লুর রহমান পরিচালনা করেন।
";joy;BN;talkshow_video
24374;"Dr. Asif Nazrul, You are Criminal and anti AL. You people wanted this thing to come out from Sheikh Hasina, and Sheikh Hasina given you the gift. What Motia Ch. Said is the right thing, but the media making fun of her comments, even Kader Siddiki also commented like idiot. You are making Motia and others the target and Quota Restructurists are not under standing, what they are losing. They will under stand it when later, but by the time teeth have gone and it will never come back.
";disgust;EN;talkshow_video
24382;"Rag kora ta ki savabik na ? Rasta Bondho howa te manus je kosto hoise ta Rastai takle bujten
";disgust;RN;talkshow_video
24382;"Rag kora ta ki savabik na ? Rasta Bondho howa te manus je kosto hoise ta Rastai takle bujten
";sad;RN;talkshow_video
24398;"Ashik ur Rahman সত্যি বললে যে রাজাকার, আর জামাত তা আমরা সবাই জানি
";disgust;BN;talkshow_video
24420;"salute sir
";joy;EN;talkshow_video
24438;"নিমখহারাম, মুক্তিযোদ্ধা দের বদৌলতে আজ তোমরা এত উন্নতি করেছো সেই মুক্তিযোদ্ধাদের দেশে তাদের অসহায় রাখার পাঁয়তারা করার তুমি কে? এই দেশে চাকরী আগে হলে সবার আগে শ্রেষ্ঠ সন্তানদের অধিকার থাকবে, তোমার মত সুবিধাবাদী স্বাধীনতার স্বাদ নেয়া নিমখহারামের ছেলেমেয়ের কথা আগে আসবে কেন!
";anger;BN;talkshow_video
24449;"Asef nazrol fock you buster
";anger;EN;talkshow_video
24453;"আপনারা মুকতি যুদদা দেরকে অপমান করচেন এটা ভাল নয়
";disgust;BN;talkshow_video
24455;"আসিফ নজরুল স্যার ১০০% সত্যি কথা বলচেন
";none;BN;talkshow_video
24486;"uni sotik kotha
";none;RN;talkshow_video
24527;"স্যারের সময়োপযোগী বক্তব্যগুলো আমি সরাসরী দেখেছি অসংখ্য ধন্যবাদ স্যার আপনার দীর্ঘায়ূ কামনা করি।
";joy;BN;talkshow_video
24528;"at least some people are understanding & telling the truth.
";none;EN;talkshow_video
24531;"You are Right
";joy;EN;talkshow_video
24539;"আমার বিশ্বাস, মুক্তি যোদ্ধা কোটা বাতিল হলে মুক্তি যুদ্ধের সনদ নেবার জন্য কেউ দুর্নীতি করবে না
";none;BN;talkshow_video
24565;"সালা রাজাকারের দালাল।
";anger;BN;talkshow_video
24566;"আসিফ নকরুল ও তোহিন এ দুই হালায় সব কিছোর।মাজে বাম হাত দেয়
";disgust;BN;talkshow_video
24567;"apnar moto veja biral ami delhini
";anger;RN;talkshow_video
24567;"apnar moto veja biral ami delhini
";surprise;RN;talkshow_video
24576;"স্যালুট স্যার
";joy;BN;talkshow_video
24582;"স্যার আপনাকে
";none;BN;talkshow_video
24608;"এরে শালার বেটা শালা তোকে কি কেউ বলেছে কোনটার উপর রাগ ছিলো। আর তিনি কি বলেছেন উনি রাগ করে কথাগুলো বলেছেন। তোরা সব শালা মাদারচোদ। তোরা শালারা সব কিছুকেই ডান বামে বাঁকা করে দেখিস। শুয়রের বাচ্চা।
";anger;BN;talkshow_video
24628;"আসিফ নজরুলের মনে হয় বন্দুক কোটা আছে। সালা সব সার্থবাদী।
";disgust;BN;talkshow_video
24629;"thank u Asif Nazrul sir
";joy;EN;talkshow_video
24630;"স্যার আমরা মুক্তি যোদ্ধা হয়েও আজও কোন কোটা পাই না
";sad;BN;talkshow_video
24647;"বাস্তব কথা।
";none;BN;talkshow_video
24649;"thanks mr আছিফ
";none;EN;talkshow_video
24652;"asif nozrul tmi to valoi shila k biye korecho
";none;RN;talkshow_video
24662;"তুই মাদারচুদ
";anger;BN;talkshow_video
24664;"Mohammed Ismail Hassan আসিফ সথ্যা কথা বলেছে
";none;BN;talkshow_video
24684;"Mustak Akbar agulo rajakardar basa
";disgust;RN;talkshow_video
24689;"correct bolsen
";none;EN;talkshow_video
24691;"ভুয়ো মুক্তি যোদ্ধায় দেশ ভর্তি ।দেশে গেরামে গিয়ে খোঁজ করে বের করে দেখূন ।সব সত্য মিথ্যা বেরিয়ে আসবে দেখবেন ।
";anger;BN;talkshow_video
24691;"ভুয়ো মুক্তি যোদ্ধায় দেশ ভর্তি ।দেশে গেরামে গিয়ে খোঁজ করে বের করে দেখূন ।সব সত্য মিথ্যা বেরিয়ে আসবে দেখবেন ।
";disgust;BN;talkshow_video
24696;"বিএনপির দালাল
";disgust;BN;talkshow_video
24700;"Md Jakaria sala toui awamlig dalal korsh you pagal bachha Kotaa lig
";anger;RN;talkshow_video
24700;"Md Jakaria sala toui awamlig dalal korsh you pagal bachha Kotaa lig
";anger;RN;talkshow_video
24702;"Md Jakaria tore putki mase
";anger;RN;talkshow_video
24712;"Md Jakaria tor vun re chudi
";anger;RN;talkshow_video
24725;"Fariya sherin ধন্যবাদ আপনাকে
";joy;BN;talkshow_video
24744;"এই দুই মাগিকে একটু আইনা দে আমি একটু ছুদি
";anger;BN;talkshow_video
24744;"এই দুই মাগিকে একটু আইনা দে আমি একটু ছুদি
";anger;BN;talkshow_video
24749;"রোবায়েদ ভাই আপনারা এই কাজ টা ভালো করেন নাই তিন বেয়াদপ এর সাথে এক জন ভালো মানুষ কে কেন আনলেন উছিত মনে হয় না
";anger;BN;talkshow_video
24752;"ইমরান কে কেন আনছেন ? আস্ত ভন্ড
";disgust;BN;talkshow_video
24771;"এখানে মুসলিমদের বেপার এখানে পতিতা দুই জন কেন
";anger;BN;talkshow_video
24771;"এখানে মুসলিমদের বেপার এখানে পতিতা দুই জন কেন
";surprise;BN;talkshow_video
24771;"এখানে মুসলিমদের বেপার এখানে পতিতা দুই জন কেন
";disgust;BN;talkshow_video
24783;"অপু সুলতানা ইমরন সবাই নাস্তিক
";disgust;BN;talkshow_video
24826;"Nauthy magi
";anger;EN;talkshow_video
24835;"বড় বড় নাস্তিক দের সাথে কি আর একজন আস্তিক পারবে নাকি,
";disgust;BN;talkshow_video
24835;"বড় বড় নাস্তিক দের সাথে কি আর একজন আস্তিক পারবে নাকি,
";surprise;BN;talkshow_video
24835;"বড় বড় নাস্তিক দের সাথে কি আর একজন আস্তিক পারবে নাকি,
";disgust;BN;talkshow_video
24863;"গাধা আর গাধীর মত হে হে হে করে, আবালের মত!!! আসল কথার উত্তর দেয়ারও সুযোগ দেয়না
";disgust;BN;talkshow_video
24879;"মহিলা দুইটা বেয়াদব তোরা ঘরেজিনিস তোদের রাজনিতি করতে হবেকেন
";anger;BN;talkshow_video
24879;"মহিলা দুইটা বেয়াদব তোরা ঘরেজিনিস তোদের রাজনিতি করতে হবেকেন
";disgust;BN;talkshow_video
24883;"খানকি মাগির পোলা ইমরান তোরা নারীর অদিকার নিয়ে কথা বলস,শাহাবাগ মঞ্চে নারী নিয়ে অাকাম করস অাবার কথা বলস খানকির মাগির পুত
";anger;BN;talkshow_video
24891;"ইমরান এইডস সরকার বলদটিকে একটু ঘাস পানি না দিয়ে বিদায় দিবেন না!
";disgust;BN;talkshow_video
24938;"Allah tur bijar korbe Emran
";disgust;RN;talkshow_video
24962;"Ekhane dui magir hasi dekhei buja jay j tara R Imran AIDS SARKHAR to ekjon jatio beyadob
";disgust;RN;talkshow_video
24967;"khankir pola r maiya sob
";anger;RN;talkshow_video
24969;"kutter bachcha Imran tui akta busterd,Tor ma koran shorif tor moto suyorer bachcharai koran shorif puriye apu ukil to no. 1
";anger;RN;talkshow_video
24974;"সুলতানা কামাল গং ও আরো কিছু পাচাটা জাতীয় তথা কথিত বুদ্ধিজীবি (কেউ মানুক আর নাই মানুক) সরকারের পাচাটতে গিয়ে অতীত ভুলে জিয়াকে দোষ দিয়ে যেসব কথা বলে তার ভিতর যদিও কিছু সত্য হয়তো আছে বা নাই (যেমন কথিত রাজাকারের গাড়িতে পতাকা উত্তোলন) কিন্তু জনাবেরা আপনাদের জানা উচিত আপনাদের বঙ্গবন্ধুই প্রথম রাজাকারের গাড়িতে পতাকা উত্তোলন করেছেন আবার আপনাদেরই নেত্রী বিখ্যাত রাজাকারের ছেলের সঙ্গে মেয়ের বিয়ে দিয়েছেন। সেটার কথা বলতে কি লজ্জা পান? আহারে একচোখা পা চাটার দল!!!! আমি গতকালই তো ফেসবুকে ভিডিওতে দেখলাম আপনাদের বঙ্গবন্ধু ভুট্টোকে দাওয়াত দিয়ে বাংলাদেশে নিয়ে এসে মহা ঝাপ্টাঝাপ্টির কোলাকুলি মারছেন - সেখানে আপনাদের চোখ বন্ধ থাকে কেনো জানতে পারি কি? আপনাদের নেত্রী বিদেশ গিয়ে পাকিস্তানের প্রধান মন্ত্রী নওয়াজ শরীফের সঙ্গে মহা হাসাহাসি করে সে কথা তো বেমালুম ভুলে যান। আহারে মানুষ - আল্লাহ সবাইকে হেদায়েত দিন। আমিন।
";disgust;BN;talkshow_video
24987;"সালা কুওার বাচ্চা সাহাবাগের তোরে আইক্কা বাশ অপেক্ষা কর
";anger;BN;talkshow_video
24994;"ইমরান সুপিয়া কামাল দুনুটা নাস্তিক জারজ সন্তান
";anger;BN;talkshow_video
24994;"ইমরান সুপিয়া কামাল দুনুটা নাস্তিক জারজ সন্তান
";disgust;BN;talkshow_video
25002;"ইমরান এইচ শুকর এর বাচ্চা
";anger;BN;talkshow_video
25002;"ইমরান এইচ শুকর এর বাচ্চা
";disgust;BN;talkshow_video
25008;"ভাই আপনারা দেখেন মাগি কেমন দেখা যায়,,,,২ টা বাংলার বড় মাগি,,,অনেক মাগির পুলা জন্ম দিসে,,,তার মদ্দে ইমরান হল একটা খানকির পুলা
";anger;BN;talkshow_video
25008;"ভাই আপনারা দেখেন মাগি কেমন দেখা যায়,,,,২ টা বাংলার বড় মাগি,,,অনেক মাগির পুলা জন্ম দিসে,,,তার মদ্দে ইমরান হল একটা খানকির পুলা
";disgust;BN;talkshow_video
25008;"ভাই আপনারা দেখেন মাগি কেমন দেখা যায়,,,,২ টা বাংলার বড় মাগি,,,অনেক মাগির পুলা জন্ম দিসে,,,তার মদ্দে ইমরান হল একটা খানকির পুলা
";anger;BN;talkshow_video
25008;"ভাই আপনারা দেখেন মাগি কেমন দেখা যায়,,,,২ টা বাংলার বড় মাগি,,,অনেক মাগির পুলা জন্ম দিসে,,,তার মদ্দে ইমরান হল একটা খানকির পুলা
";disgust;BN;talkshow_video
25010;"Jani na tora kon
";none;RN;talkshow_video
25010;"Jani na tora kon
";none;RN;talkshow_video
25011;"dui magi, ar duoi magir polar shate kota bolleo haram mone kori,
";anger;RN;talkshow_video
25017;"আজ বহুদিন পর,নাস্তিক দেখতে পারলাম,,তাও বাংলাদেশে
";surprise;BN;talkshow_video
25017;"আজ বহুদিন পর,নাস্তিক দেখতে পারলাম,,তাও বাংলাদেশে
";surprise;BN;talkshow_video
25022;"ভাগ্য ভালো ঐ নারী সাংবাদিক ঐদিন বেঁচে গেছে । কারন তিনি কিছু সভ্য মানুষদেরকে গালি দিয়েছিলেন । আর তারা তাকে মাফ করে দিয়েছে । যদি সোনার ছেলেদের হাতে পড়তো, তাহলে তার ইজ্জত তো দূরের কথা । বেচে থাকাই দুষ্কর হতো ।
";disgust;BN;talkshow_video
25024;"ইমরান তর গালে জুতা মারব
";anger;BN;talkshow_video
25029;"আমি ঐপ্রতিষ্ঠানকে বলব আপনার তো তিন জন্য হুকুরকে ডাকা বলা উচিৎ
";none;BN;talkshow_video
25029;"আমি ঐপ্রতিষ্ঠানকে বলব আপনার তো তিন জন্য হুকুরকে ডাকা বলা উচিৎ
";none;BN;talkshow_video
25030;"হুজুর আপনি কেন এই বিয়াদবদের সাথে গেছেন আপনি নবির ওয়ারিস ওরা ইবলিশ
";disgust;BN;talkshow_video
25031;"আপনি এত হাসেন কেন বলেন
";surprise;BN;talkshow_video
25037;"চার ছাগলের সাথে কিসের কথা
";anger;BN;talkshow_video
25040;"কুওার বাচ্চা অপু
";anger;BN;talkshow_video
25050;"তিন নাসতিক এক আলেম।
";none;BN;talkshow_video
25052;"Ki baler chanel 1 alem 3 nastic soman soman thakbe
";surprise;RN;talkshow_video
25052;"Ki baler chanel 1 alem 3 nastic soman soman thakbe
";disgust;RN;talkshow_video
25058;"zazakallahu khair
";joy;RN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";anger;RN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";disgust;RN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";anger;RN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";disgust;RN;talkshow_video
25060;"জানোয়ার দের সাথে আলোচনা না করাই ভালো???
";disgust;BN;talkshow_video
25065;"Ai kanker bacca toder kaj ata ar islamer nam diccis seta amra jani malayoner bacca parar kanke
";anger;RN;talkshow_video
25066;"allah ai tin jon ke hedaet dek arek jonke dhorjo baria ke joban dek.
";sad;RN;talkshow_video
25071;"mother chud imran khankir pola,,
";anger;EN;talkshow_video
25074;"একজন হিন্দু , একজন মিশ্র হিন্দু, আরেক জন সরাসরি মুরতাদ।
";disgust;BN;talkshow_video
25076;"বলদদের সাথে কিসের তর্ক
";disgust;BN;talkshow_video
25076;"বলদদের সাথে কিসের তর্ক
";disgust;BN;talkshow_video
25080;"তিন বেয়াদবের সাথে ত্রক জন কিভাবে পারবে
";disgust;BN;talkshow_video
25080;"তিন বেয়াদবের সাথে ত্রক জন কিভাবে পারবে
";sad;BN;talkshow_video
25081;"৩ জন আলেম আইনা বসা আর এইরকম ৩ টা রাজনীতিবিদ আইনা বসা।দেখ খবর থাকে কিনা ওদের👎
";disgust;RN;talkshow_video
25081;"৩ জন আলেম আইনা বসা আর এইরকম ৩ টা রাজনীতিবিদ আইনা বসা।দেখ খবর থাকে কিনা ওদের👎
";disgust;RN;talkshow_video
